2026-06-20 12:48:18 | INFO    | monitor | run_start title=Prototype (parallel) model=claude-sonnet-4-6 arms=6 candidates_per_arm=40 train_steps=25000 run_dir=outputs\prototype
2026-06-21 02:38:55 | INFO    | monitor | candidate_done arm=scalar_cvar5 cand=scalar_cvar5-g6-c1 fitness=0.00110689 status=ok secs=527.688 run_done=187 run_total=240
2026-06-21 02:39:17 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 02:41:35 | INFO    | monitor | candidate_done arm=scalar cand=scalar-g6-c0 fitness=0.00374795 status=ok secs=529.662 run_done=188 run_total=240
2026-06-21 02:47:50 | INFO    | monitor | candidate_done arm=distributional cand=distributional-g6-c1 fitness=0.000832316 status=ok secs=534.919 run_done=189 run_total=240
2026-06-21 02:48:12 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 02:50:23 | INFO    | monitor | candidate_done arm=random_search cand=random_search-c37 fitness=0.000549862 status=ok secs=528.256 run_done=190 run_total=240
2026-06-21 02:50:42 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 02:56:40 | INFO    | monitor | candidate_done arm=placebo cand=placebo-g6-c0 fitness=0.00357297 status=ok secs=529.095 run_done=191 run_total=240
2026-06-21 02:59:13 | INFO    | monitor | candidate_done arm=scalar_cvar5 cand=scalar_cvar5-g6-c2 fitness=5.87637e-05 status=ok secs=528.537 run_done=192 run_total=240
2026-06-21 02:59:39 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 03:05:28 | INFO    | monitor | candidate_done arm=bayes_opt cand=bayes_opt-c28 fitness=2.33538e-06 status=ok secs=527.591 run_done=193 run_total=240
2026-06-21 03:05:47 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 03:08:01 | INFO    | monitor | candidate_done arm=scalar cand=scalar-g6-c1 fitness=6.81084e-06 status=ok secs=528.562 run_done=194 run_total=240
2026-06-21 03:11:09 | ERROR   | monitor | ANOMALY kind=critic_explosion detail=critic_loss=87.7 >> median 0.63 step=9000
2026-06-21 03:14:18 | INFO    | monitor | candidate_done arm=distributional cand=distributional-g6-c2 fitness=0.00564909 status=ok secs=530.095 run_done=195 run_total=240
2026-06-21 03:14:35 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 03:16:52 | INFO    | monitor | candidate_done arm=random_search cand=random_search-c38 fitness=0.0144872 status=ok secs=530.88 run_done=196 run_total=240
2026-06-21 03:17:13 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 03:23:09 | INFO    | monitor | candidate_done arm=placebo cand=placebo-g6-c1 fitness=0.0167636 status=ok secs=530.782 run_done=197 run_total=240
2026-06-21 03:23:24 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 03:25:41 | INFO    | monitor | candidate_done arm=scalar_cvar5 cand=scalar_cvar5-g6-c3 fitness=0.00555102 status=ok secs=528.646 run_done=198 run_total=240
2026-06-21 03:32:01 | INFO    | monitor | candidate_done arm=scalar cand=scalar-g6-c2 fitness=0.00107679 status=ok secs=531.967 run_done=199 run_total=240
2026-06-21 03:32:24 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 03:34:27 | INFO    | monitor | candidate_done arm=bayes_opt cand=bayes_opt-c29 fitness=0.0142005 status=ok secs=525.836 run_done=200 run_total=240
2026-06-21 03:40:53 | INFO    | monitor | candidate_done arm=distributional cand=distributional-g6-c3 fitness=3.34155e-05 status=ok secs=532.229 run_done=201 run_total=240
2026-06-21 03:41:10 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 03:43:15 | INFO    | monitor | candidate_done arm=random_search cand=random_search-c39 fitness=0.0175369 status=ok secs=527.436 run_done=202 run_total=240
2026-06-21 03:49:41 | INFO    | monitor | candidate_done arm=placebo cand=placebo-g6-c2 fitness=0.000413913 status=ok secs=527.768 run_done=203 run_total=240
2026-06-21 03:50:00 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 03:52:03 | INFO    | monitor | candidate_done arm=scalar_cvar5 cand=scalar_cvar5-g6-c4 fitness=0.00211413 status=ok secs=528.381 run_done=204 run_total=240
2026-06-21 03:52:22 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 03:58:30 | INFO    | monitor | candidate_done arm=scalar cand=scalar-g6-c3 fitness=0.000322677 status=ok secs=528.861 run_done=205 run_total=240
2026-06-21 04:00:57 | INFO    | monitor | candidate_done arm=distributional cand=distributional-g6-c4 fitness=0.000804636 status=ok secs=533.992 run_done=206 run_total=240
2026-06-21 04:01:13 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 04:01:15 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 04:07:18 | INFO    | monitor | candidate_done arm=bayes_opt cand=bayes_opt-c30 fitness=0.000133491 status=ok secs=527.38 run_done=207 run_total=240
2026-06-21 04:09:44 | INFO    | monitor | candidate_done arm=placebo cand=placebo-g6-c3 fitness=0.00271864 status=ok secs=527.034 run_done=208 run_total=240
2026-06-21 04:10:05 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 04:16:07 | INFO    | monitor | candidate_done arm=scalar cand=scalar-g6-c4 fitness=0.000160782 status=ok secs=529.119 run_done=209 run_total=240
2026-06-21 04:16:27 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 04:18:40 | INFO    | monitor | candidate_done arm=scalar_cvar5 cand=scalar_cvar5-g7-c0 fitness=0.00025222 status=ok secs=535.478 run_done=210 run_total=240
2026-06-21 04:18:59 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 04:24:56 | INFO    | monitor | candidate_done arm=placebo cand=placebo-g6-c4 fitness=0.000437046 status=ok secs=529.058 run_done=211 run_total=240
2026-06-21 04:25:15 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 04:27:33 | INFO    | monitor | candidate_done arm=distributional cand=distributional-g7-c0 fitness=0.00739405 status=ok secs=532.737 run_done=212 run_total=240
2026-06-21 04:27:52 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 04:33:42 | INFO    | monitor | candidate_done arm=bayes_opt cand=bayes_opt-c31 fitness=0.00356732 status=ok secs=525.614 run_done=213 run_total=240
2026-06-21 04:33:58 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 04:36:24 | INFO    | monitor | candidate_done arm=scalar_cvar5 cand=scalar_cvar5-g7-c1 fitness=0.00398934 status=ok secs=531.829 run_done=214 run_total=240
2026-06-21 04:36:44 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 04:42:33 | INFO    | monitor | candidate_done arm=scalar cand=scalar-g7-c0 fitness=0.00036872 status=ok secs=530.82 run_done=215 run_total=240
2026-06-21 04:42:50 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 04:45:13 | INFO    | monitor | candidate_done arm=distributional cand=distributional-g7-c1 fitness=0.0093635 status=ok secs=528.272 run_done=216 run_total=240
2026-06-21 04:45:31 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 04:51:21 | INFO    | monitor | candidate_done arm=placebo cand=placebo-g7-c0 fitness=0.000577298 status=ok secs=527.923 run_done=217 run_total=240
2026-06-21 04:54:01 | INFO    | monitor | candidate_done arm=scalar_cvar5 cand=scalar_cvar5-g7-c2 fitness=3.96195e-06 status=ok secs=528.103 run_done=218 run_total=240
2026-06-21 04:54:20 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 05:00:10 | INFO    | monitor | candidate_done arm=bayes_opt cand=bayes_opt-c32 fitness=0.000257252 status=ok secs=529.535 run_done=219 run_total=240
2026-06-21 05:00:30 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 05:02:49 | INFO    | monitor | candidate_done arm=scalar cand=scalar-g7-c1 fitness=0.000994817 status=ok secs=527.68 run_done=220 run_total=240
2026-06-21 05:03:04 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 05:09:01 | INFO    | monitor | candidate_done arm=distributional cand=distributional-g7-c2 fitness=0.000651085 status=ok secs=530.792 run_done=221 run_total=240
2026-06-21 05:09:19 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 05:11:39 | INFO    | monitor | candidate_done arm=placebo cand=placebo-g7-c1 fitness=8.99906e-05 status=ok secs=530.425 run_done=222 run_total=240
2026-06-21 05:11:55 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 05:18:19 | INFO    | monitor | candidate_done arm=scalar_cvar5 cand=scalar_cvar5-g7-c3 fitness=0.00874017 status=ok secs=557.82 run_done=223 run_total=240
2026-06-21 05:20:56 | INFO    | monitor | candidate_done arm=scalar cand=scalar-g7-c2 fitness=0.000576932 status=ok secs=556.656 run_done=224 run_total=240
2026-06-21 05:21:16 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 05:27:03 | INFO    | monitor | candidate_done arm=bayes_opt cand=bayes_opt-c33 fitness=0.0065097 status=ok secs=523.745 run_done=225 run_total=240
2026-06-21 05:27:19 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 05:29:49 | INFO    | monitor | candidate_done arm=distributional cand=distributional-g7-c3 fitness=0.0160758 status=ok secs=533.158 run_done=226 run_total=240
2026-06-21 05:35:51 | INFO    | monitor | candidate_done arm=placebo cand=placebo-g7-c2 fitness=0.00115746 status=ok secs=528.102 run_done=227 run_total=240
2026-06-21 05:36:08 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 05:38:35 | INFO    | monitor | candidate_done arm=scalar_cvar5 cand=scalar_cvar5-g7-c4 fitness=1.14765e-05 status=ok secs=525.909 run_done=228 run_total=240
2026-06-21 05:44:38 | INFO    | monitor | candidate_done arm=scalar cand=scalar-g7-c3 fitness=0.109987 status=ok secs=526.567 run_done=229 run_total=240
2026-06-21 05:47:23 | INFO    | monitor | candidate_done arm=distributional cand=distributional-g7-c4 fitness=0.0127301 status=ok secs=527.147 run_done=230 run_total=240
2026-06-21 05:47:42 | INFO    | httpx | HTTP Request: POST https://api.anthropic.com/v1/messages "HTTP/1.1 200 OK"
2026-06-21 05:53:24 | INFO    | monitor | candidate_done arm=bayes_opt cand=bayes_opt-c34 fitness=0.0139101 status=ok secs=526.02 run_done=231 run_total=240
2026-06-21 05:56:05 | INFO    | monitor | candidate_done arm=placebo cand=placebo-g7-c3 fitness=4.23954e-05 status=ok secs=522.337 run_done=232 run_total=240
2026-06-21 06:02:14 | INFO    | monitor | candidate_done arm=scalar cand=scalar-g7-c4 fitness=0.00177861 status=ok secs=529.955 run_done=233 run_total=240
2026-06-21 06:04:51 | INFO    | monitor | candidate_done arm=placebo cand=placebo-g7-c4 fitness=7.0433e-05 status=ok secs=526.21 run_done=234 run_total=240
2026-06-21 06:10:42 | INFO    | monitor | candidate_done arm=bayes_opt cand=bayes_opt-c35 fitness=0.0132446 status=ok secs=508.53 run_done=235 run_total=240
2026-06-21 06:19:12 | INFO    | monitor | candidate_done arm=bayes_opt cand=bayes_opt-c36 fitness=7.27684e-05 status=ok secs=509.421 run_done=236 run_total=240
2026-06-21 06:27:42 | INFO    | monitor | candidate_done arm=bayes_opt cand=bayes_opt-c37 fitness=0.000372027 status=ok secs=509.779 run_done=237 run_total=240
2026-06-21 06:36:13 | INFO    | monitor | candidate_done arm=bayes_opt cand=bayes_opt-c38 fitness=0.0021786 status=ok secs=510.476 run_done=238 run_total=240
2026-06-21 06:44:39 | INFO    | monitor | candidate_done arm=bayes_opt cand=bayes_opt-c39 fitness=0.00377141 status=ok secs=506.005 run_done=239 run_total=240
2026-06-21 06:44:39 | INFO    | monitor | run_end status=done elapsed_s=64581.8 anomalies=64 best_fitness={'random_search': 0.05179855526512889, 'bayes_opt': 0.019807629374171527, 'di...
