AUTHORITATIVE record of the 2026-07-27 01:56 accidental deletion.
Source: NTFS USN change journal (fsutil usn readjournal C:), parsed for File-delete
records in the incident minute. Preserved here because the journal is capped at 32 MB
and wraps within about a day -- after that this list cannot be reconstructed.
USN records carry the NAME, not the path. RESTORED = a file of that name exists in the
repo again (the deletion took whole trees, so a name returning means its tree returned).

3194 distinct names deleted; 2712 restored; 482 still absent.

STATUS     KIND   NAME
RESTORED   file   rf_mcapm_028.csv.provenance.json
RESTORED   file   rf_mcapm_028_200411.csv
RESTORED   file   rf_mcapm_028_200411.csv.provenance.json
RESTORED   file   rf_mcapm_029.csv
RESTORED   file   rf_mcapm_029.csv.provenance.json
RESTORED   file   rf_mcapm_029_200411.csv
RESTORED   file   rf_mcapm_029_200411.csv.provenance.json
RESTORED   file   rf_mcapm_030.csv
RESTORED   file   rf_mcapm_030.csv.provenance.json
RESTORED   file   rf_mcapm_030_200411.csv
RESTORED   file   rf_mcapm_030_200411.csv.provenance.json
RESTORED   file   rf_mcapm_031.csv
RESTORED   file   rf_mcapm_031.csv.provenance.json
RESTORED   file   rf_mcapm_031_200411.csv
RESTORED   file   rf_mcapm_031_200411.csv.provenance.json
RESTORED   file   rf_mcapm_032.csv
RESTORED   file   rf_mcapm_032.csv.provenance.json
RESTORED   file   rf_mcapm_032_200411.csv
RESTORED   file   rf_mcapm_032_200411.csv.provenance.json
RESTORED   file   rf_mcapm_033.csv
RESTORED   file   rf_mcapm_033.csv.provenance.json
RESTORED   file   rf_mcapm_033_200411.csv
RESTORED   file   rf_mcapm_033_200411.csv.provenance.json
RESTORED   file   rf_mcapm_034.csv
RESTORED   file   rf_mcapm_034.csv.provenance.json
RESTORED   file   rf_mcapm_034_200411.csv
RESTORED   file   rf_mcapm_034_200411.csv.provenance.json
RESTORED   file   rf_mcapm_035.csv
RESTORED   file   rf_mcapm_035.csv.provenance.json
RESTORED   file   rf_mcapm_035_200411.csv
RESTORED   file   rf_mcapm_035_200411.csv.provenance.json
RESTORED   file   rf_mcapm_036.csv
RESTORED   file   rf_mcapm_036.csv.provenance.json
RESTORED   file   rf_mcapm_036_200411.csv
RESTORED   file   rf_mcapm_036_200411.csv.provenance.json
RESTORED   file   rf_mcapm_037.csv
RESTORED   file   rf_mcapm_037.csv.provenance.json
RESTORED   file   rf_mcapm_037_200411.csv
RESTORED   file   rf_mcapm_037_200411.csv.provenance.json
RESTORED   file   rf_mcapm_038.csv
RESTORED   file   rf_mcapm_038.csv.provenance.json
RESTORED   file   rf_mcapm_038_200411.csv
RESTORED   file   rf_mcapm_038_200411.csv.provenance.json
RESTORED   file   rf_mcapm_x26_000_202601.csv
RESTORED   file   rf_mcapm_x26_000_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_001_202601.csv
RESTORED   file   rf_mcapm_x26_001_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_002_202601.csv
RESTORED   file   rf_mcapm_x26_002_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_003_202601.csv
RESTORED   file   rf_mcapm_x26_003_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_004_202601.csv
RESTORED   file   rf_mcapm_x26_004_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_005_202601.csv
RESTORED   file   rf_mcapm_x26_005_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_006_202601.csv
RESTORED   file   rf_mcapm_x26_006_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_007_202601.csv
RESTORED   file   rf_mcapm_x26_007_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_008_202601.csv
RESTORED   file   rf_mcapm_x26_008_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_009_202601.csv
RESTORED   file   rf_mcapm_x26_009_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_010_202601.csv
RESTORED   file   rf_mcapm_x26_010_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_011_202601.csv
RESTORED   file   rf_mcapm_x26_011_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_012_202601.csv
RESTORED   file   rf_mcapm_x26_012_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_013_202601.csv
RESTORED   file   rf_mcapm_x26_013_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_014_202601.csv
RESTORED   file   rf_mcapm_x26_014_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_015_202601.csv
RESTORED   file   rf_mcapm_x26_015_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_016_202601.csv
RESTORED   file   rf_mcapm_x26_016_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_017_202601.csv
RESTORED   file   rf_mcapm_x26_017_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_018_202601.csv
RESTORED   file   rf_mcapm_x26_018_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_019_202601.csv
RESTORED   file   rf_mcapm_x26_019_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_020_202601.csv
RESTORED   file   rf_mcapm_x26_020_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_021_202601.csv
RESTORED   file   rf_mcapm_x26_021_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_022_202601.csv
RESTORED   file   rf_mcapm_x26_022_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_023_202601.csv
RESTORED   file   rf_mcapm_x26_023_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_024_202601.csv
RESTORED   file   rf_mcapm_x26_024_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_025_202601.csv
RESTORED   file   rf_mcapm_x26_025_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_026_202601.csv
RESTORED   file   rf_mcapm_x26_026_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_027_202601.csv
RESTORED   file   rf_mcapm_x26_027_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_028_202601.csv
RESTORED   file   rf_mcapm_x26_028_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_029_202601.csv
RESTORED   file   rf_mcapm_x26_029_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_030_202601.csv
RESTORED   file   rf_mcapm_x26_030_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_031_202601.csv
RESTORED   file   rf_mcapm_x26_031_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_032_202601.csv
RESTORED   file   rf_mcapm_x26_032_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_033_202601.csv
RESTORED   file   rf_mcapm_x26_033_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_034_202601.csv
RESTORED   file   rf_mcapm_x26_034_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_035_202601.csv
RESTORED   file   rf_mcapm_x26_035_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_036_202601.csv
RESTORED   file   rf_mcapm_x26_036_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_037_202601.csv
RESTORED   file   rf_mcapm_x26_037_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26_038_202601.csv
RESTORED   file   rf_mcapm_x26_038_202601.csv.provenance.json
RESTORED   file   rf_mcapm_x26n_000_202601.csv
RESTORED   file   rf_mcapm_x26n_000_202601.csv.provenance.json
RESTORED   file   rf_members_2005-01-31.csv
RESTORED   file   rf_members_2005-01-31.csv.provenance.json
RESTORED   file   rf_members_2005-02-28.csv
RESTORED   file   rf_members_2005-02-28.csv.provenance.json
RESTORED   file   rf_members_2005-03-31.csv
RESTORED   file   rf_members_2005-03-31.csv.provenance.json
RESTORED   file   rf_members_2005-04-30.csv
RESTORED   file   rf_members_2005-04-30.csv.provenance.json
RESTORED   file   rf_members_2005-05-31.csv
RESTORED   file   rf_members_2005-05-31.csv.provenance.json
RESTORED   file   rf_members_2005-06-30.csv
RESTORED   file   rf_members_2005-06-30.csv.provenance.json
RESTORED   file   rf_members_2005-07-31.csv
RESTORED   file   rf_members_2005-07-31.csv.provenance.json
RESTORED   file   rf_members_2005-08-31.csv
RESTORED   file   rf_members_2005-08-31.csv.provenance.json
RESTORED   file   rf_members_2005-09-30.csv
RESTORED   file   rf_members_2005-09-30.csv.provenance.json
RESTORED   file   rf_members_2005-10-31.csv
RESTORED   file   rf_members_2005-10-31.csv.provenance.json
RESTORED   file   rf_members_2005-11-30.csv
RESTORED   file   rf_members_2005-11-30.csv.provenance.json
RESTORED   file   rf_members_2005-12-31.csv
RESTORED   file   rf_members_2005-12-31.csv.provenance.json
RESTORED   file   rf_members_2006-01-31.csv
RESTORED   file   rf_members_2006-01-31.csv.provenance.json
RESTORED   file   rf_members_2006-02-28.csv
RESTORED   file   rf_members_2006-02-28.csv.provenance.json
RESTORED   file   rf_members_2006-03-31.csv
RESTORED   file   rf_members_2006-03-31.csv.provenance.json
RESTORED   file   rf_members_2006-04-30.csv
RESTORED   file   rf_members_2006-04-30.csv.provenance.json
RESTORED   file   rf_members_2006-05-31.csv
RESTORED   file   rf_members_2006-05-31.csv.provenance.json
RESTORED   file   rf_members_2006-06-30.csv
RESTORED   file   rf_members_2006-06-30.csv.provenance.json
RESTORED   file   rf_members_2006-07-31.csv
RESTORED   file   rf_members_2006-07-31.csv.provenance.json
RESTORED   file   rf_members_2006-08-31.csv
RESTORED   file   rf_members_2006-08-31.csv.provenance.json
RESTORED   file   rf_members_2006-09-30.csv
RESTORED   file   rf_members_2006-09-30.csv.provenance.json
RESTORED   file   rf_members_2006-10-31.csv
RESTORED   file   rf_members_2006-10-31.csv.provenance.json
RESTORED   file   rf_members_2006-11-30.csv
RESTORED   file   rf_members_2006-11-30.csv.provenance.json
RESTORED   file   rf_members_2006-12-31.csv
RESTORED   file   rf_members_2006-12-31.csv.provenance.json
RESTORED   file   rf_members_2007-01-31.csv
RESTORED   file   rf_members_2007-01-31.csv.provenance.json
RESTORED   file   rf_members_2007-02-28.csv
RESTORED   file   rf_members_2007-02-28.csv.provenance.json
RESTORED   file   rf_members_2007-03-31.csv
RESTORED   file   rf_members_2007-03-31.csv.provenance.json
RESTORED   file   rf_members_2007-04-30.csv
RESTORED   file   rf_members_2007-04-30.csv.provenance.json
RESTORED   file   rf_members_2007-05-31.csv
RESTORED   file   rf_members_2007-05-31.csv.provenance.json
RESTORED   file   rf_members_2007-06-30.csv
RESTORED   file   rf_members_2007-06-30.csv.provenance.json
RESTORED   file   rf_members_2007-07-31.csv
RESTORED   file   rf_members_2007-07-31.csv.provenance.json
RESTORED   file   rf_members_2007-08-31.csv
RESTORED   file   rf_members_2007-08-31.csv.provenance.json
RESTORED   file   rf_members_2007-09-30.csv
RESTORED   file   rf_members_2007-09-30.csv.provenance.json
RESTORED   file   rf_members_2007-10-31.csv
RESTORED   file   rf_members_2007-10-31.csv.provenance.json
RESTORED   file   rf_members_2007-11-30.csv
RESTORED   file   rf_members_2007-11-30.csv.provenance.json
RESTORED   file   rf_members_2007-12-31.csv
RESTORED   file   rf_members_2007-12-31.csv.provenance.json
RESTORED   file   rf_members_2008-01-31.csv
RESTORED   file   rf_members_2008-01-31.csv.provenance.json
RESTORED   file   rf_members_2008-02-29.csv
RESTORED   file   rf_members_2008-02-29.csv.provenance.json
RESTORED   file   rf_members_2008-03-31.csv
RESTORED   file   rf_members_2008-03-31.csv.provenance.json
RESTORED   file   rf_members_2008-04-30.csv
RESTORED   file   rf_members_2008-04-30.csv.provenance.json
RESTORED   file   rf_members_2008-05-31.csv
RESTORED   file   rf_members_2008-05-31.csv.provenance.json
RESTORED   file   rf_members_2008-06-30.csv
RESTORED   file   rf_members_2008-06-30.csv.provenance.json
RESTORED   file   rf_members_2008-07-31.csv
RESTORED   file   rf_members_2008-07-31.csv.provenance.json
RESTORED   file   rf_members_2008-08-31.csv
RESTORED   file   rf_members_2008-08-31.csv.provenance.json
RESTORED   file   rf_members_2008-09-30.csv
RESTORED   file   rf_members_2008-09-30.csv.provenance.json
RESTORED   file   rf_members_2008-10-31.csv
RESTORED   file   rf_members_2008-10-31.csv.provenance.json
RESTORED   file   rf_members_2008-11-30.csv
RESTORED   file   rf_members_2008-11-30.csv.provenance.json
RESTORED   file   rf_members_2008-12-31.csv
RESTORED   file   rf_members_2008-12-31.csv.provenance.json
RESTORED   file   rf_members_2009-01-31.csv
RESTORED   file   rf_members_2009-01-31.csv.provenance.json
RESTORED   file   rf_members_2009-02-28.csv
RESTORED   file   rf_members_2009-02-28.csv.provenance.json
RESTORED   file   rf_members_2009-03-31.csv
RESTORED   file   rf_members_2009-03-31.csv.provenance.json
RESTORED   file   rf_members_2009-04-30.csv
RESTORED   file   rf_members_2009-04-30.csv.provenance.json
RESTORED   file   rf_members_2009-05-31.csv
RESTORED   file   rf_members_2009-05-31.csv.provenance.json
RESTORED   file   rf_members_2009-06-30.csv
RESTORED   file   rf_members_2009-06-30.csv.provenance.json
RESTORED   file   rf_members_2009-07-31.csv
RESTORED   file   rf_members_2009-07-31.csv.provenance.json
RESTORED   file   rf_members_2009-08-31.csv
RESTORED   file   rf_members_2009-08-31.csv.provenance.json
RESTORED   file   rf_members_2009-09-30.csv
RESTORED   file   rf_members_2009-09-30.csv.provenance.json
RESTORED   file   rf_members_2009-10-31.csv
RESTORED   file   rf_members_2009-10-31.csv.provenance.json
RESTORED   file   rf_members_2009-11-30.csv
RESTORED   file   rf_members_2009-11-30.csv.provenance.json
RESTORED   file   rf_members_2009-12-31.csv
RESTORED   file   rf_members_2009-12-31.csv.provenance.json
RESTORED   file   rf_members_2010-01-31.csv
RESTORED   file   rf_members_2010-01-31.csv.provenance.json
RESTORED   file   rf_members_2010-02-28.csv
RESTORED   file   rf_members_2010-02-28.csv.provenance.json
RESTORED   file   rf_members_2010-03-31.csv
RESTORED   file   rf_members_2010-03-31.csv.provenance.json
RESTORED   file   rf_members_2010-04-30.csv
RESTORED   file   rf_members_2010-04-30.csv.provenance.json
RESTORED   file   rf_members_2010-05-31.csv
RESTORED   file   rf_members_2010-05-31.csv.provenance.json
RESTORED   file   rf_members_2010-06-30.csv
RESTORED   file   rf_members_2010-06-30.csv.provenance.json
RESTORED   file   rf_members_2010-07-31.csv
RESTORED   file   rf_members_2010-07-31.csv.provenance.json
RESTORED   file   rf_members_2010-08-31.csv
RESTORED   file   rf_members_2010-08-31.csv.provenance.json
RESTORED   file   rf_members_2010-09-30.csv
RESTORED   file   rf_members_2010-09-30.csv.provenance.json
RESTORED   file   rf_members_2010-10-31.csv
RESTORED   file   rf_members_2010-10-31.csv.provenance.json
RESTORED   file   rf_members_2010-11-30.csv
RESTORED   file   rf_members_2010-11-30.csv.provenance.json
RESTORED   file   rf_members_2010-12-31.csv
RESTORED   file   rf_members_2010-12-31.csv.provenance.json
RESTORED   file   rf_members_2011-01-31.csv
RESTORED   file   rf_members_2011-01-31.csv.provenance.json
RESTORED   file   rf_members_2011-02-28.csv
RESTORED   file   rf_members_2011-02-28.csv.provenance.json
RESTORED   file   rf_members_2011-03-31.csv
RESTORED   file   rf_members_2011-03-31.csv.provenance.json
RESTORED   file   rf_members_2011-04-30.csv
RESTORED   file   rf_members_2011-04-30.csv.provenance.json
RESTORED   file   rf_members_2011-05-31.csv
RESTORED   file   rf_members_2011-05-31.csv.provenance.json
RESTORED   file   rf_members_2011-06-30.csv
RESTORED   file   rf_members_2011-06-30.csv.provenance.json
RESTORED   file   rf_members_2011-07-31.csv
RESTORED   file   rf_members_2011-07-31.csv.provenance.json
RESTORED   file   rf_members_2011-08-31.csv
RESTORED   file   rf_members_2011-08-31.csv.provenance.json
RESTORED   file   rf_members_2011-09-30.csv
RESTORED   file   rf_members_2011-09-30.csv.provenance.json
RESTORED   file   rf_members_2011-10-31.csv
RESTORED   file   rf_members_2011-10-31.csv.provenance.json
RESTORED   file   rf_members_2011-11-30.csv
RESTORED   file   rf_members_2011-11-30.csv.provenance.json
RESTORED   file   rf_members_2011-12-31.csv
RESTORED   file   rf_members_2011-12-31.csv.provenance.json
RESTORED   file   rf_members_2012-01-31.csv
RESTORED   file   rf_members_2012-01-31.csv.provenance.json
RESTORED   file   rf_members_2012-02-29.csv
RESTORED   file   rf_members_2012-02-29.csv.provenance.json
RESTORED   file   rf_members_2012-03-31.csv
RESTORED   file   rf_members_2012-03-31.csv.provenance.json
RESTORED   file   rf_members_2012-04-30.csv
RESTORED   file   rf_members_2012-04-30.csv.provenance.json
RESTORED   file   rf_members_2012-05-31.csv
RESTORED   file   rf_members_2012-05-31.csv.provenance.json
RESTORED   file   rf_members_2012-06-30.csv
RESTORED   file   rf_members_2012-06-30.csv.provenance.json
RESTORED   file   rf_members_2012-07-31.csv
RESTORED   file   rf_members_2012-07-31.csv.provenance.json
RESTORED   file   rf_members_2012-08-31.csv
RESTORED   file   rf_members_2012-08-31.csv.provenance.json
RESTORED   file   rf_members_2012-09-30.csv
RESTORED   file   rf_members_2012-09-30.csv.provenance.json
RESTORED   file   rf_members_2012-10-31.csv
RESTORED   file   rf_members_2012-10-31.csv.provenance.json
RESTORED   file   rf_members_2012-11-30.csv
RESTORED   file   rf_members_2012-11-30.csv.provenance.json
RESTORED   file   rf_members_2012-12-31.csv
RESTORED   file   rf_members_2012-12-31.csv.provenance.json
RESTORED   file   rf_members_2013-01-31.csv
RESTORED   file   rf_members_2013-01-31.csv.provenance.json
RESTORED   file   rf_members_2013-02-28.csv
RESTORED   file   rf_members_2013-02-28.csv.provenance.json
RESTORED   file   rf_meta_00.csv
RESTORED   file   rf_meta_00.csv.provenance.json
RESTORED   file   rf_meta_01.csv
RESTORED   file   rf_meta_01.csv.provenance.json
RESTORED   file   rf_meta_02.csv
RESTORED   file   rf_meta_02.csv.provenance.json
RESTORED   file   rf_meta_03.csv
RESTORED   file   rf_meta_03.csv.provenance.json
RESTORED   file   rf_meta_04.csv
RESTORED   file   rf_meta_04.csv.provenance.json
RESTORED   file   rf_meta_x26_00.csv
RESTORED   file   rf_meta_x26_00.csv.provenance.json
RESTORED   file   rf_meta_x26_01.csv
RESTORED   file   rf_meta_x26_01.csv.provenance.json
RESTORED   file   rf_meta_x26_02.csv
RESTORED   file   rf_meta_x26_02.csv.provenance.json
RESTORED   file   rf_meta_x26_03.csv
RESTORED   file   rf_meta_x26_03.csv.provenance.json
RESTORED   file   rf_meta_x26_04.csv
RESTORED   file   rf_meta_x26_04.csv.provenance.json
RESTORED   file   rf_px_000.csv
RESTORED   file   rf_px_000.csv.provenance.json
RESTORED   file   rf_px_001.csv
RESTORED   file   rf_px_001.csv.provenance.json
RESTORED   file   rf_px_002.csv
RESTORED   file   rf_px_002.csv.provenance.json
RESTORED   file   rf_px_003.csv
RESTORED   file   rf_px_003.csv.provenance.json
RESTORED   file   rf_px_004.csv
RESTORED   file   rf_px_004.csv.provenance.json
RESTORED   file   rf_px_005.csv
RESTORED   file   rf_px_005.csv.provenance.json
RESTORED   file   rf_px_006.csv
RESTORED   file   rf_px_006.csv.provenance.json
RESTORED   file   rf_px_007.csv
RESTORED   file   rf_px_007.csv.provenance.json
RESTORED   file   rf_px_008.csv
RESTORED   file   rf_px_008.csv.provenance.json
RESTORED   file   rf_px_009.csv
RESTORED   file   rf_px_009.csv.provenance.json
RESTORED   file   rf_px_010.csv
RESTORED   file   rf_px_010.csv.provenance.json
RESTORED   file   rf_px_011.csv
RESTORED   file   rf_px_011.csv.provenance.json
RESTORED   file   rf_px_012.csv
RESTORED   file   rf_px_012.csv.provenance.json
RESTORED   file   rf_px_013.csv
RESTORED   file   rf_px_013.csv.provenance.json
RESTORED   file   rf_px_014.csv
RESTORED   file   rf_px_014.csv.provenance.json
RESTORED   file   rf_px_015.csv
RESTORED   file   rf_px_015.csv.provenance.json
RESTORED   file   rf_px_016.csv
RESTORED   file   rf_px_016.csv.provenance.json
RESTORED   file   rf_px_017.csv
RESTORED   file   rf_px_017.csv.provenance.json
RESTORED   file   rf_px_018.csv
RESTORED   file   rf_px_018.csv.provenance.json
RESTORED   file   rf_px_019.csv
RESTORED   file   rf_px_019.csv.provenance.json
RESTORED   file   rf_px_020.csv
RESTORED   file   rf_px_020.csv.provenance.json
RESTORED   file   rf_px_021.csv
RESTORED   file   rf_px_021.csv.provenance.json
RESTORED   file   rf_px_022.csv
RESTORED   file   rf_px_022.csv.provenance.json
RESTORED   file   rf_px_023.csv
RESTORED   file   rf_px_023.csv.provenance.json
RESTORED   file   rf_px_024.csv
RESTORED   file   rf_px_024.csv.provenance.json
RESTORED   file   rf_px_025.csv
RESTORED   file   rf_px_025.csv.provenance.json
RESTORED   file   rf_px_026.csv
RESTORED   file   rf_px_026.csv.provenance.json
RESTORED   file   rf_px_027.csv
RESTORED   file   rf_px_027.csv.provenance.json
RESTORED   file   rf_px_028.csv
RESTORED   file   rf_px_028.csv.provenance.json
RESTORED   file   rf_px_029.csv
RESTORED   file   rf_px_029.csv.provenance.json
RESTORED   file   rf_px_030.csv
RESTORED   file   rf_px_030.csv.provenance.json
RESTORED   file   rf_px_031.csv
RESTORED   file   rf_px_031.csv.provenance.json
RESTORED   file   rf_px_032.csv
RESTORED   file   rf_px_032.csv.provenance.json
RESTORED   file   rf_px_033.csv
RESTORED   file   rf_px_033.csv.provenance.json
RESTORED   file   rf_px_034.csv
RESTORED   file   rf_px_034.csv.provenance.json
RESTORED   file   rf_px_035.csv
RESTORED   file   rf_px_035.csv.provenance.json
RESTORED   file   rf_px_036.csv
RESTORED   file   rf_px_036.csv.provenance.json
RESTORED   file   rf_px_037.csv
RESTORED   file   rf_px_037.csv.provenance.json
RESTORED   file   rf_px_038.csv
RESTORED   file   rf_px_038.csv.provenance.json
RESTORED   file   rf_px_x26_000.csv
RESTORED   file   rf_px_x26_000.csv.provenance.json
RESTORED   file   rf_px_x26_001.csv
RESTORED   file   rf_px_x26_001.csv.provenance.json
RESTORED   file   rf_px_x26_002.csv
RESTORED   file   rf_px_x26_002.csv.provenance.json
RESTORED   file   rf_px_x26_003.csv
RESTORED   file   rf_px_x26_003.csv.provenance.json
RESTORED   file   rf_px_x26_004.csv
RESTORED   file   rf_px_x26_004.csv.provenance.json
RESTORED   file   rf_px_x26_005.csv
RESTORED   file   rf_px_x26_005.csv.provenance.json
RESTORED   file   rf_px_x26_006.csv
RESTORED   file   rf_px_x26_006.csv.provenance.json
RESTORED   file   rf_px_x26_007.csv
RESTORED   file   rf_px_x26_007.csv.provenance.json
RESTORED   file   rf_px_x26_008.csv
RESTORED   file   rf_px_x26_008.csv.provenance.json
RESTORED   file   rf_px_x26_009.csv
RESTORED   file   rf_px_x26_009.csv.provenance.json
RESTORED   file   rf_px_x26_010.csv
RESTORED   file   rf_px_x26_010.csv.provenance.json
RESTORED   file   rf_px_x26_011.csv
RESTORED   file   rf_px_x26_011.csv.provenance.json
RESTORED   file   rf_px_x26_012.csv
RESTORED   file   rf_px_x26_012.csv.provenance.json
RESTORED   file   rf_px_x26_013.csv
RESTORED   file   rf_px_x26_013.csv.provenance.json
RESTORED   file   rf_px_x26_014.csv
RESTORED   file   rf_px_x26_014.csv.provenance.json
RESTORED   file   rf_px_x26_015.csv
RESTORED   file   rf_px_x26_015.csv.provenance.json
RESTORED   file   rf_px_x26_016.csv
RESTORED   file   rf_px_x26_016.csv.provenance.json
RESTORED   file   rf_px_x26_017.csv
RESTORED   file   rf_px_x26_017.csv.provenance.json
RESTORED   file   rf_px_x26_018.csv
RESTORED   file   rf_px_x26_018.csv.provenance.json
RESTORED   file   rf_px_x26_019.csv
RESTORED   file   rf_px_x26_019.csv.provenance.json
RESTORED   file   rf_px_x26_020.csv
RESTORED   file   rf_px_x26_020.csv.provenance.json
RESTORED   file   rf_px_x26_021.csv
RESTORED   file   rf_px_x26_021.csv.provenance.json
RESTORED   file   rf_px_x26_022.csv
RESTORED   file   rf_px_x26_022.csv.provenance.json
RESTORED   file   rf_px_x26_023.csv
RESTORED   file   rf_px_x26_023.csv.provenance.json
RESTORED   file   rf_px_x26_024.csv
RESTORED   file   rf_px_x26_024.csv.provenance.json
RESTORED   file   rf_px_x26_025.csv
RESTORED   file   rf_px_x26_025.csv.provenance.json
RESTORED   file   rf_px_x26_026.csv
RESTORED   file   rf_px_x26_026.csv.provenance.json
RESTORED   file   rf_px_x26_027.csv
RESTORED   file   rf_px_x26_027.csv.provenance.json
RESTORED   file   rf_px_x26_028.csv
RESTORED   file   rf_px_x26_028.csv.provenance.json
RESTORED   file   rf_px_x26_029.csv
RESTORED   file   rf_px_x26_029.csv.provenance.json
RESTORED   file   rf_px_x26_030.csv
RESTORED   file   rf_px_x26_030.csv.provenance.json
RESTORED   file   rf_px_x26_031.csv
RESTORED   file   rf_px_x26_031.csv.provenance.json
RESTORED   file   rf_px_x26_032.csv
RESTORED   file   rf_px_x26_032.csv.provenance.json
RESTORED   file   rf_px_x26_033.csv
RESTORED   file   rf_px_x26_033.csv.provenance.json
RESTORED   file   rf_px_x26_034.csv
RESTORED   file   rf_px_x26_034.csv.provenance.json
RESTORED   file   rf_px_x26_035.csv
RESTORED   file   rf_px_x26_035.csv.provenance.json
RESTORED   file   rf_px_x26_036.csv
RESTORED   file   rf_px_x26_036.csv.provenance.json
RESTORED   file   rf_px_x26_037.csv
RESTORED   file   rf_px_x26_037.csv.provenance.json
RESTORED   file   rf_px_x26_038.csv
RESTORED   file   rf_px_x26_038.csv.provenance.json
RESTORED   file   rf_spxtr.csv
RESTORED   file   rf_spxtr.csv.provenance.json
RESTORED   file   rf_spxtr_x26.csv
RESTORED   file   rf_spxtr_x26.csv.provenance.json
RESTORED   file   rf_tr_000.csv
RESTORED   file   rf_tr_000.csv.provenance.json
RESTORED   file   rf_tr_001.csv
RESTORED   file   rf_tr_001.csv.provenance.json
RESTORED   file   rf_tr_002.csv
RESTORED   file   rf_tr_002.csv.provenance.json
RESTORED   file   rf_tr_003.csv
RESTORED   file   rf_tr_003.csv.provenance.json
RESTORED   file   rf_tr_004.csv
RESTORED   file   rf_tr_004.csv.provenance.json
RESTORED   file   rf_tr_005.csv
RESTORED   file   rf_tr_005.csv.provenance.json
RESTORED   file   rf_tr_006.csv
RESTORED   file   rf_tr_006.csv.provenance.json
RESTORED   file   rf_tr_007.csv
RESTORED   file   rf_tr_007.csv.provenance.json
RESTORED   file   rf_tr_008.csv
RESTORED   file   rf_tr_008.csv.provenance.json
RESTORED   file   rf_tr_009.csv
RESTORED   file   rf_tr_009.csv.provenance.json
RESTORED   file   rf_tr_010.csv
RESTORED   file   rf_tr_010.csv.provenance.json
RESTORED   file   rf_tr_011.csv
RESTORED   file   rf_tr_011.csv.provenance.json
RESTORED   file   rf_tr_012.csv
RESTORED   file   rf_tr_012.csv.provenance.json
RESTORED   file   rf_tr_013.csv
RESTORED   file   rf_tr_013.csv.provenance.json
RESTORED   file   rf_tr_014.csv
RESTORED   file   rf_tr_014.csv.provenance.json
RESTORED   file   rf_tr_015.csv
RESTORED   file   rf_tr_015.csv.provenance.json
RESTORED   file   rf_tr_016.csv
RESTORED   file   rf_tr_016.csv.provenance.json
RESTORED   file   rf_tr_017.csv
RESTORED   file   rf_tr_017.csv.provenance.json
RESTORED   file   rf_tr_018.csv
RESTORED   file   rf_tr_018.csv.provenance.json
RESTORED   file   rf_tr_019.csv
RESTORED   file   rf_tr_019.csv.provenance.json
RESTORED   file   rf_tr_020.csv
RESTORED   file   rf_tr_020.csv.provenance.json
RESTORED   file   rf_tr_021.csv
RESTORED   file   rf_tr_021.csv.provenance.json
RESTORED   file   rf_tr_022.csv
RESTORED   file   rf_tr_022.csv.provenance.json
RESTORED   file   rf_tr_023.csv
RESTORED   file   rf_tr_023.csv.provenance.json
RESTORED   file   rf_tr_024.csv
RESTORED   file   rf_tr_024.csv.provenance.json
